Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Size (Bytes),datetime,date,hour
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:42:31.882930994,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:53:09.822585106,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:10.697473049,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:13.438407898,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:24.876413107,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:26.394136906,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:48:54.617427111,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:04.533839941,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:26.018630028,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:55.436094046,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:51.600044966,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:33.418320894,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:47.420717955,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:59.791192055,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:14.636697054,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:21.077408075,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:26.614217997,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:46.608974934,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:38.445252895,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:54.955351114,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:40.532294989,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:49:32.819530964,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:52.348567963,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:47.138108015,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:21.392672062,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:05.868149042,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:25.982414961,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:46.031635046,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:11.403173923,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:40.131767988,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:41.141505957,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:51:41.990772963,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:57.111403942,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:24.572746038,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:43.539678097,2011-08-18,13
8.20.213.40,147.32.84.59,80,-15128,TCP,54,2011-08-18 13:49:19.060118914,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:12.140836000,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:07.793164968,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:04.510718107,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:24.132924080,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:56.213269949,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:46.371196032,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:55.557624102,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:54.119230032,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:22.717794895,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:00.566329002,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:31.093099117,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:53:09.146851063,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:31.536545992,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:28.312096119,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:55.108282089,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:50.892158031,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:28.976985931,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:01.509481906,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:20.599369049,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:48:02.644623041,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:42:52.082849979,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:40.096143007,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:41:06.771032095,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:08.036664963,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:40.432533979,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:31.789251089,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:17.077689886,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:33.909178019,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:50:29.106189013,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:26.631186962,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:26.975400925,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:06.413240910,2011-08-18,13
142.68.64.212,147.32.84.59,12083,-22449,UDP,42,2011-08-18 13:48:47.736843109,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:00.271836042,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:49.711750984,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:09.297949076,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:30.506345034,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:11.356703997,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:15.882364988,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:00.929994106,2011-08-18,13
74.63.47.82,147.32.84.59,80,-15486,TCP,54,2011-08-18 13:50:02.451554060,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:00.216259956,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:54.666615963,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:50.106225967,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:45.097389936,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:33.706450939,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:37.982588053,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:15.202975035,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:22.676127911,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:40:04.402221918,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:37.690126896,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:57.990688086,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:40.546500921,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:45.237391949,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:38.677759886,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:30.408636093,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:59.516433001,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:52:49.647842884,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:47.532304048,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:33.647931099,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:21.727205992,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:48:38.469379902,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:04.091562986,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:59.328840971,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:57.510031939,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:39.459920883,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:03.692219019,2011-08-18,13
8.20.213.40,147.32.84.59,80,-15128,TCP,54,2011-08-18 13:49:19.503433943,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:16.982781887,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:52.517829895,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:40.183669090,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:42:44.940169096,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:26.291480064,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:48:12.779300928,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:18.494173050,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:59.686762094,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:30.114093065,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:46.784759045,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:46.368360043,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:20.689870119,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:30.792893887,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:15.810005903,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:55.130987883,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:51.342967987,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:09.396982908,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:56.820934057,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:17.547554970,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:16.408382893,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:34.054348946,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:14.415564060,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:47.051440954,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:52.578468084,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:52:38.463094950,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:50.718763113,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:53:06.036155939,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:44.859035969,2011-08-18,13
74.63.47.82,147.32.84.59,80,-15486,TCP,54,2011-08-18 13:43:11.262489080,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:01.191205025,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:27.168097019,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:45.724101067,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:37.963675976,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:41:35.958775997,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:35.064817904,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:42.627806902,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:10.996238947,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:19.890490055,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:17.191059113,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:20.319921017,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:48:37.841814995,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:24.240026951,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:57.772384882,2011-08-18,13
142.68.64.212,147.32.84.59,12083,-22449,UDP,42,2011-08-18 13:52:50.578134060,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:27.185957909,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:53:08.189502001,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:55.273185015,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:48:06.792960882,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:20.971288919,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:22.316489935,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:42:15.865119934,2011-08-18,13
8.20.213.40,147.32.84.59,80,-15128,TCP,54,2011-08-18 13:49:19.211013079,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:41.637434006,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:52:04.004075050,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:52.160743952,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:30.493113995,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:09.301129103,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:52.963428974,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:58.683660984,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:33.405600071,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:17.422800064,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:03.911180019,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:43:29.690587997,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:21.870580912,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:54.476937056,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:56.252821921,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:26.421700001,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:51:40.080914974,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:54.093780041,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:18.979629993,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:14.195911884,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:47:47.089234114,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:57.840636015,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:53:09.247091055,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:21.353835106,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:14.918673992,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:08.673103094,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:46:39.200508118,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:12.170444012,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:48:32.498913050,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:16.466244936,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:30.836978912,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:20.016777039,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:37.378005981,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:25.938082933,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:13.728218079,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:41:52.174365044,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:40.210253954,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:43:53.929049015,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:36.693124056,2011-08-18,13
8.20.213.40,147.32.84.59,80,-15128,TCP,54,2011-08-18 13:49:16.255090951,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:25.089546919,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:22.678220034,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:51.281583071,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:17.124763012,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:32.244735003,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:59.594899893,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:46:56.980529070,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:50:00.383805037,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:49.357851982,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:48:08.343604088,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:08.182432890,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:53:10.980817080,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:39.536569117,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:59.722680092,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:43:09.301644087,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:18.802407980,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:23.915278912,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:48:53.348721027,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:29.142668009,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:56.718164921,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:50:37.927215099,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:38.760139942,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:25.074204922,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:52:00.367975950,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:59.391318083,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:16.751626968,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:29.858490944,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:25.502729893,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:59.324314117,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:37.683643103,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:36.819921017,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:46.702688932,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:16.705805063,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:02.545933008,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:09.526635885,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:46:30.088673115,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:30.150938034,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:36.750191927,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:53:06.936075926,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:45:51.282907963,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:43.273165941,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:08.104281902,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:30.038502932,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:23.082539082,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:52:43.339955091,2011-08-18,13
